chr,source,type,start,stop,score,strand,phase,ID,comment,name
IV,sgd,gene,581908,582498,.,-,.,gene:YDR066C,Protein of unknown function%3B exhibits genetic interactions with Rtr1p%3B green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm%3B YDR066C is not an essential gene%3B relocalizes from nucleus to cytoplasmic foci upon DNA replication stress%3B RTR2 has a paralog%2C RTR1%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002473],RTR2
IV,sgd,gene,582791,583465,.,-,.,gene:YDR067C,Cytoplasmic protein required for replication of Brome mosaic virus%3B S. cerevisiae is a model system for studying positive-strand RNA virus replication%3B null mutation confers sensitivity to tunicamycin and DTT [Source:SGD%3BAcc:S000002474],OCA6
IV,sgd,gene,583713,584645,.,+,.,gene:YDR068W,Protein of unknown function%3B green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm [Source:SGD%3BAcc:S000002475],DOS2
IV,sgd,gene,584939,587719,.,-,.,gene:YDR069C,Ubiquitin hydrolase%3B deubiquitinates intralumenal vesicle (ILVs) cargo proteins%3B required for recycling ubiquitin from proteasome-bound ubiquitinated intermediates%2C acts at the late endosome/prevacuolar compartment to recover ubiquitin from ubiquitinated membrane proteins destined for the vacuole%3B DOA4 has a paralog%2C UBP5%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002476],DOA4
IV,sgd,gene,588098,588379,.,-,.,gene:YDR070C,Protein of unknown function%3B may be involved in responding to conditions of stress%3B the authentic%2C non-tagged protein is detected in highly purified mitochondria in high-throughput studies%3B protein abundance increases in response to DNA replication stress [Source:SGD%3BAcc:S000002477],FMP16
IV,sgd,gene,588827,589402,.,-,.,gene:YDR071C,Polyamine acetyltransferase%3B acetylates polyamines (e.g. putrescine%2C spermidine%2C spermine) and also aralkylamines (e.g. tryptamine%2C phenylethylamine)%3B may be involved in transcription and/or DNA replication [Source:SGD%3BAcc:S000002478],PAA1
IV,sgd,gene,589761,591344,.,-,.,gene:YDR072C,Inositolphosphotransferase%3B involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C)%2C the most abundant sphingolipid%3B can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin [Source:SGD%3BAcc:S000002479],IPT1
IV,sgd,gene,592439,592948,.,+,.,gene:YDR073W,Subunit of the SWI/SNF chromatin remodeling complex%3B involved in transcriptional regulation%3B interacts with a highly conserved 40-residue sequence of Snf2p%3B relocates to the cytosol under hypoxic conditions [Source:SGD%3BAcc:S000002480],SNF11
IV,sgd,gene,593893,596583,.,+,.,gene:YDR074W,Phosphatase subunit of the trehalose-6-P synthase/phosphatase complex%3B involved in synthesis of the storage carbohydrate trehalose%3B expression is induced by stress conditions and repressed by the Ras-cAMP pathway%3B protein abundance increases in response to DNA replication stress [Source:SGD%3BAcc:S000002481],TPS2
IV,sgd,gene,597156,598082,.,+,.,gene:YDR075W,Catalytic subunit of protein phosphatase PP4 complex%3B Pph3p and Psy2p form active complex%2C Psy4p may provide substrate specificity%3B regulates recovery from the DNA damage checkpoint%2C the gene conversion- and single-strand annealing-mediated pathways of meiotic double-strand break repair and efficient Non-Homologous End-Joining (NHEJ) pathway%3B involved in activation of Gln3p to alleviate nitrogen catabolite repression%3B Pph3p and Psy2p localize to foci on meiotic chromosomes [Source:SGD%3BAcc:S000002482],PPH3
IV,sgd,gene,598468,599688,.,+,.,gene:YDR076W,Protein that stimulates strand exchange%3B stimulates strand exchange by stabilizing the binding of Rad51p to single-stranded DNA%3B involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis%3B forms heterodimer with Rad57p [Source:SGD%3BAcc:S000002483],RAD55
IV,sgd,gene,600793,601809,.,+,.,gene:YDR077W,Major stress-induced structural GPI-cell wall glycoprotein%3B associates with translating ribosomes%2C possible role in mitochondrial genome maintenance%3B ORF contains two distinct variable minisatellites%3B SED1 has a paralog%2C SPI1%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002484],SED1
IV,sgd,gene,602198,602869,.,-,.,gene:YDR078C,Component of Shu complex (aka PCSS complex)%3B Shu complex also includes Psy3%2C Csm2%2C Shu1%2C and promotes error-free DNA repair%2C Shu complex mediates inhibition of Srs2p function%3B promotes formation of Rad51p filaments%3B important for both mitotic and meiotic homologous recombination%2C and contains a conserved SWIM domain that is necessary for both [Source:SGD%3BAcc:S000002485],SHU2
IV,sgd,gene,603064,603399,.,+,.,gene:YDR079W,Chaperone that facilitates the assembly of cytochrome c oxidase%3B integral to the mitochondrial inner membrane%3B interacts with a subcomplex of subunits VII%2C VIIa%2C and VIII (Cox7p%2C Cox9p%2C and Cox8p) but not with the holoenzyme [Source:SGD%3BAcc:S000002486],PET100
IV,sgd,gene,603593,603811,.,-,.,gene:YDR079C-A,Component of RNA polymerase II general transcription factor TFIIH%3B involved in transcription initiation and in nucleotide-excision repair%3B relocalizes to the cytosol in response to hypoxia%3B homolog of Chlamydomonas reinhardtii REX1-S protein involved in DNA repair [Source:SGD%3BAcc:S000007603],TFB5
IV,sgd,gene,604008,606986,.,+,.,gene:YDR080W,Subunit of the HOPS endocytic tethering complex%3B vacuole membrane protein that functions as a Rab GTPase effector%2C interacting specifically with the GTP-bound conformation of Ypt7p%2C facilitating tethering%2C docking and promoting membrane fusion events at the late endosome and vacuole%3B required for both membrane and protein trafficking%3B Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites [Source:SGD%3BAcc:S000002487],VPS41
IV,sgd,gene,607304,610081,.,-,.,gene:YDR081C,Transcription factor for thiamine-regulated genes%3B required for expression of the two isoforms of pyruvate decarboxylase (PDC1 and PDC5) along with thiamine biosynthetic genes%3B binds a DNA sequence in the PDC5 promoter%3B mutant fails to grow on 2%25 glucose and thus is scored as inviable under standard conditions [Source:SGD%3BAcc:S000002488],PDC2
IV,sgd,gene,610441,611925,.,+,.,gene:YDR082W,Telomere end-binding and capping protein%3B plays a key role with Pol12p in linking telomerase action with completion of lagging strand synthesis%2C and in a regulatory step required for telomere capping%3B similar to human Stn1 [Source:SGD%3BAcc:S000002489],STN1
IV,sgd,gene,612073,613251,.,+,.,gene:YDR083W,Nucleolar S-adenosylmethionine-dependent rRNA methyltransferase%3B methylates adenine (m1A) of the large subunit (LSU) rRNA at position 645%3B involved in pre-rRNA cleavage at site A2%3B mutation is synthetically lethal with a gar1 mutation%3B deletion disrupts telomere maintenance by influencing the expression of neighboring gene STN1 [Source:SGD%3BAcc:S000002490],RRP8
IV,sgd,gene,613405,614004,.,-,.,gene:YDR084C,Integral membrane protein%3B localized to late Golgi vesicles along with the v-SNARE Tlg2p%3B green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern [Source:SGD%3BAcc:S000002491],TVP23
IV,sgd,gene,614288,616150,.,-,.,gene:YDR085C,Protein required for pheromone-induced projection (shmoo) formation%3B regulates septin architecture during mating%3B has an RVXF motif that mediates targeting of Glc7p to mating projections%3B interacts with Cdc12p%3B AFR1 has a paralog%2C YER158C%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002492],AFR1
IV,sgd,gene,616928,617170,.,-,.,gene:YDR086C,Subunit of the Sec61p translocation complex (Sec61p-Sss1p-Sbh1p)%3B this complex forms a channel for passage of secretory proteins through the endoplasmic reticulum membrane%2C and of the Ssh1p complex (Ssh1p-Sbh2p-Sss1p)%3B interacts with Ost4p and Wbp1p [Source:SGD%3BAcc:S000002493],SSS1
IV,sgd,gene,617470,618306,.,-,.,gene:YDR087C,Essential evolutionarily conserved nucleolar protein%3B necessary for biogenesis of 60S ribosomal subunits and for processing of pre-rRNAs to mature rRNA%3B associated with several distinct 66S pre-ribosomal particles [Source:SGD%3BAcc:S000002494],RRP1
IV,sgd,gene,618497,619645,.,-,.,gene:YDR088C,RNA splicing factor%3B required for ATP-independent portion of 2nd catalytic step of spliceosomal RNA splicing%3B interacts with Prp18p%3B contains zinc knuckle domain [Source:SGD%3BAcc:S000002495],SLU7
IV,sgd,gene,622112,624721,.,+,.,gene:YDR089W,Novel subunit of the vacuolar transporter chaperone complex%3B vacuolar transmembrane protein that regulates biosynthesis of polyphosphate%3B deletion reduces and overexpression increases polyP accumulation%3B SPX domain (Syg1%2C Pho81%2C Xpr1)-containing protein involved in phosphate homeostasis%3B relocalizes from vacuole to cytoplasm upon DNA replication stress [Source:SGD%3BAcc:S000002496],VTC5
IV,sgd,gene,625066,625998,.,-,.,gene:YDR090C,Putative protein of unknown function [Source:SGD%3BAcc:S000002497],
IV,sgd,gene,626708,628534,.,-,.,gene:YDR091C,Essential Fe-S protein%3B required for ribosome biogenesis%2C translation initiation/termination%3B facilitates binding of multifactor complex (MFC) of initiation factors to small ribosomal subunit%3B Dom34-Hbs1 complex and Rli1p work in dissociating inactive ribosomes%2C thereby facilitating translation restart%3B forms complex with Lto1p and Yae1p%3B dependency on ROS-labile FeS clusters%2C activity in nuclear ribosomal-subunit export impaired by mild oxidative stress [Source:SGD%3BAcc:S000002498],RLI1
IV,sgd,gene,629876,630605,.,+,.,gene:YDR092W,E2 ubiquitin-conjugating enzyme%3B involved in the error-free DNA postreplication repair pathway%3B interacts with Mms2p to assemble ubiquitin chains at the Ub Lys-63 residue%3B DNA damage triggers redistribution from the cytoplasm to the nucleus [Source:SGD%3BAcc:S000002499],UBC13
IV,sgd,gene,631282,636120,.,+,.,gene:YDR093W,Aminophospholipid translocase (flippase)%3B type 4 P-type ATPase%3B involved in phospholipid translocation%2C contributing to endocytosis%2C protein transport%2C and cellular polarization%3B localizes primarily to the plasma membrane%3B localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone%3B DNF2 has a paralog%2C DNF1%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002500],DNF2
IV,sgd,gene,635840,636175,.,+,.,gene:YDR094W,Dubious open reading frame%3B unlikely to encode a functional protein%2C based on available experimental and comparative sequence data%3B partially overlaps verified ORF DNF2/YDR093W [Source:SGD%3BAcc:S000002501],
IV,sgd,gene,636117,636527,.,-,.,gene:YDR095C,Dubious open reading frame%3B unlikely to encode a functional protein%2C based on available experimental and comparative sequence data [Source:SGD%3BAcc:S000002502],
IV,sgd,gene,637139,639823,.,+,.,gene:YDR096W,Histone demethylase and transcription factor%3B regulates genes during nutrient limitation%3B activity modulated by proteasome-mediated proteolysis%3B has JmjC and JmjN domain in N-terminus that interact%2C promoting stability and proper transcriptional activity%3B contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain%3B relocalizes to the cytosol in response to hypoxia%3B GIS1 has a paralog%2C RPH1%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002503],GIS1
IV,sgd,gene,640109,643837,.,-,.,gene:YDR097C,Protein required for mismatch repair in mitosis and meiosis%3B forms a complex with Msh2p to repair both single-base %26 insertion-deletion mispairs%3B also involved in interstrand cross-link repair%3B potentially phosphorylated by Cdc28p [Source:SGD%3BAcc:S000002504],MSH6
IV,sgd,gene,644178,644930,.,-,.,gene:YDR098C,Glutathione-dependent oxidoreductase%3B hydroperoxide and superoxide-radical responsive%3B monothiol glutaredoxin subfamily member along with Grx4p and Grx5p%3B protects cells from oxidative damage%3B with Grx4p%2C binds to Aft1p in iron-replete conditions%2C promoting its dissociation from promoters%3B evidence exists indicating that the translation start site is not Met1 as currently annotated%2C but rather Met36%3B GRX3 has a paralog%2C GRX4%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002505],GRX3
IV,sgd,gene,653607,654428,.,+,.,gene:YDR099W,14-3-3 protein%2C minor isoform%3B controls proteome at post-transcriptional level%2C binds proteins and DNA%2C involved in regulation of many processes including exocytosis%2C vesicle transport%2C Ras/MAPK signaling%2C and rapamycin-sensitive signaling%3B protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress%3B abundance relative to Bmh1p increases during sporulation [Source:SGD%3BAcc:S000002506],BMH2
IV,sgd,gene,655013,655444,.,+,.,gene:YDR100W,Integral membrane protein%3B localized to late Golgi vesicles along with the v-SNARE Tlg2p [Source:SGD%3BAcc:S000002507],TVP15
IV,sgd,gene,655686,657467,.,-,.,gene:YDR101C,Nuclear export factor for the ribosomal pre-60S subunit%3B shuttling factor which directly binds FG rich nucleoporins and facilities translocation through the nuclear pore complex%3B interacts directly with Alb1p%3B responsible for Tif6p recycling defects in the absence of Rei1%3B associated with the ribosomal export complex [Source:SGD%3BAcc:S000002508],ARX1
IV,sgd,gene,657648,657980,.,-,.,gene:YDR102C,Putative protein of unknown function%3B conserved among S. cerevisiae strains%3B YDR102C is not an essential gene%3B homozygous diploid deletion strain exhibits high budding index [Source:SGD%3BAcc:S000002509],
IV,sgd,gene,658350,661103,.,+,.,gene:YDR103W,Pheromone-responsive MAPK scaffold protein%3B couples activation of the G-protein-coupled pheromone receptor to MAPK activation%3B intramolecular interaction of PH and VWA domains blocks activation of assembled signaling cascade components (Ste11p%2C Ste7p and Fus3p) under basal conditions%3B Gbeta-gamma (Ste4p-Ste18p)-dependent docking at the plasma membrane and binding of PI(4%2C5)P2 by the PH domain relieves autoinhibition%2C resulting in pheromone-dependent pathway activation [Source:SGD%3BAcc:S000002510],STE5
IV,sgd,gene,661173,664910,.,-,.,gene:YDR104C,Meiosis-specific protein required for prospore membrane morphogenesis%3B localizes to the prospore membrane (PSM) during sporulation%3B required for PSM elongation and closure%3B genetically antagonistic to SPO1%3B recruits Vps13p to the PSM during sporulation%3B interacts and functions cooperatively with Spo73p%3B mutants have defects in the PSM%2C aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM%3B contains three PH-like domains [Source:SGD%3BAcc:S000002511],SPO71
IV,sgd,gene,665349,666770,.,-,.,gene:YDR105C,Vacuolar membrane protein of unknown function%3B is conserved in mammals%3B predicted to contain eleven transmembrane helices%3B interacts with Pdr5p%2C a protein involved in multidrug resistance [Source:SGD%3BAcc:S000002512],TMS1
IV,sgd,gene,667004,667858,.,+,.,gene:YDR106W,Component of the dynactin complex%3B localized to the pointed end of the Arp1p filament%3B may regulate membrane association of the complex [Source:SGD%3BAcc:S000002513],ARP10
IV,sgd,gene,669016,671034,.,-,.,gene:YDR107C,Protein with a role in cellular adhesion and filamentous growth%3B similar to Tmn3p%3B member of the evolutionarily conserved Transmembrane Nine family of proteins with nine membrane-spanning segments%3B TMN2 has a paralog%2C EMP70%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002514],TMN2
IV,sgd,gene,671269,673365,.,+,.,gene:YDR108W,Component of transport protein particle (TRAPP) complex III%3B TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p%2C regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway%3B directs Ypt1p to the PAS%3B late post-replication meiotic role [Source:SGD%3BAcc:S000002515],TRS85
IV,sgd,gene,673520,675667,.,-,.,gene:YDR109C,Putative kinase [Source:SGD%3BAcc:S000002516],
IV,sgd,gene,676102,677802,.,+,.,gene:YDR110W,Nucleolar protein that binds the rDNA replication fork barrier site%3B required for replication fork blocking%2C recombinational hotspot activity%2C condensin recruitment to replication fork barrier (RFB)%2C and rDNA repeat segregation%3B related to retroviral integrases [Source:SGD%3BAcc:S000002517],FOB1
IV,sgd,gene,678241,679764,.,-,.,gene:YDR111C,Catalytically inactive alanine transaminase%3B expression is repressed in the presence of alanine and repression is mediated by Nrg1p%3B ALT2 has a paralog%2C ALT1%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002518],ALT2
IV,sgd,gene,679544,679852,.,+,.,gene:YDR112W,Dubious open reading frame%3B unlikely to encode a functional protein%2C based on available experimental and comparative sequence data%3B partially overlaps ALT2/YDR111C%3B null mutant displays increased levels of spontaneous Rad52p foci [Source:SGD%3BAcc:S000002519],IRC2
IV,sgd,gene,680496,681617,.,-,.,gene:YDR113C,Securin%3B inhibits anaphase by binding separin Esp1p%3B blocks cyclin destruction and mitotic exit%2C essential for meiotic progression and mitotic cell cycle arrest%3B localization is cell-cycle dependent and regulated by Cdc28p phosphorylation [Source:SGD%3BAcc:S000002520],PDS1
IV,sgd,gene,681924,682226,.,-,.,gene:YDR114C,Putative protein of unknown function%3B deletion mutant exhibits poor growth at elevated pH and calcium [Source:SGD%3BAcc:S000002521],
IV,sgd,gene,682175,682492,.,+,.,gene:YDR115W,Putative mitochondrial ribosomal protein of the large subunit%3B similar to E. coli L34 ribosomal protein%3B required for respiratory growth%2C as are most mitochondrial ribosomal proteins%3B protein increases in abundance and relocalizes to the plasma membrane upon DNA replication stress [Source:SGD%3BAcc:S000002522],MRX14
IV,sgd,gene,682724,683581,.,-,.,gene:YDR116C,Mitochondrial ribosomal protein of the large subunit [Source:SGD%3BAcc:S000002523],MRPL1
IV,sgd,gene,683946,685643,.,-,.,gene:YDR117C,Protein of unknown function that associates with ribosomes%3B has a putative RNA binding domain%3B in mammals the corresponding protein%2C eIF2D%2C has been shown to possess translation initiation factor activity [Source:SGD%3BAcc:S000002524],TMA64
IV,sgd,gene,685882,687840,.,+,.,gene:YDR118W,Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C)%3B APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors%2C including mitotic cyclins%2C during the metaphase/anaphase transition%3B component of the platform domain of the APC/C%2C based on structural analysis%3B relative distribution to the nucleus increases upon DNA replication stress [Source:SGD%3BAcc:S000002525],APC4
IV,sgd,gene,687768,687884,.,+,.,gene:YDR118W-A,Dubious open reading frame%3B unlikely to encode a functional protein%2C based on available experimental and comparative sequence data%3B identified using a combination of expression profiling and mass spectrometry [Source:SGD%3BAcc:S000028820],
IV,sgd,gene,688227,690533,.,+,.,gene:YDR119W,Protein of unknown function%3B proposed role as a basic amino acid permease based on phylogeny%3B GFP-fusion protein localizes to vacuolar membrane%3B physical interaction with Atg27p suggests a possible role in autophagy%3B non-essential gene [Source:SGD%3BAcc:S000002526],VBA4
IV,sgd,gene,691014,691214,.,+,.,gene:YDR119W-A,Stabilizes or regulates formation of respiratory chain supercomplexes composed of Complex III (ubiquinol-cytochrome c reductase) and Complex IV (cytochrome c oxidase) [Source:SGD%3BAcc:S000113555],COX26
IV,sgd,gene,691549,693261,.,-,.,gene:YDR120C,tRNA methyltransferase%3B two forms of protein are made by alternative translation starts%3B localizes to both nucleus and mitochondrion to produce modified base N2%2CN2-dimethylguanosine in tRNAs in both compartments%3B nuclear Trm1p is evenly distributed around inner nuclear membrane in WT%2C but mislocalizes as puncta near ER-nucleus junctions in spindle pole body (SPB) mutants%3B both Trm1p inner nuclear membrane targeting and maintenance depend upon SPB [Source:SGD%3BAcc:S000002527],TRM1
IV,sgd,gene,693585,694175,.,+,.,gene:YDR121W,Subunit of DNA pol epsilon and of ISW2 chromatin accessibility complex%3B involved in both chromosomal DNA replication and inheritance of telomeric silencing%3B stabilizes the interaction of Pol epsilon with primer-template DNA%2C positively affecting the processivity of the polymerase and exonuclease activities of Pol epsilon%3B interacts with extranucleosomal DNA and acts as anchor point for ISW2 complex that retains its position on DNA during nucleosome mobilization [Source:SGD%3BAcc:S000002528],DPB4
IV,sgd,gene,694700,697894,.,+,.,gene:YDR122W,Serine/threonine protein kinase involved in regulation of exocytosis%3B localizes to the cytoplasmic face of the plasma membrane%3B KIN1 has a paralog%2C KIN2%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002529],KIN1
IV,sgd,gene,698554,699468,.,-,.,gene:YDR123C,Transcription factor%3B component of the heteromeric Ino2p/Ino4p basic helix-loop-helix transcription activator that binds inositol/choline-responsive elements (ICREs)%2C required for derepression of phospholipid biosynthetic genes in response to inositol depletion%3B involved in diauxic shift [Source:SGD%3BAcc:S000002530],INO2
IV,sgd,gene,700315,701289,.,+,.,gene:YDR124W,Putative protein of unknown function%3B non-essential gene%3B expression is strongly induced by alpha factor [Source:SGD%3BAcc:S000002531],
IV,sgd,gene,701397,702758,.,-,.,gene:YDR125C,Protein of unknown function%3B ECM18 has a paralog%2C ICT1%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002532],ECM18
IV,sgd,gene,703234,704244,.,+,.,gene:YDR126W,Palmitoyltransferase that acts on transmembrane proteins%3B including the SNAREs Snc1p%2C Syn8p%2C Tlg1p and likely all SNAREs%3B contains an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain%3B may have a role in vacuole fusion [Source:SGD%3BAcc:S000002533],SWF1
IV,sgd,gene,704484,709250,.,+,.,gene:YDR127W,Pentafunctional arom protein%3B catalyzes steps 2 through 6 in the biosynthesis of chorismate%2C which is a precursor to aromatic amino acids [Source:SGD%3BAcc:S000002534],ARO1
IV,sgd,gene,709549,712995,.,+,.,gene:YDR128W,Subunit of SEACAT%2C a subcomplex of the SEA complex%3B Mtc1p%2C along with Rtc1p and Sea4p%2C redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex%2C a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation%2C thereby resulting in activation of TORC1 signaling%3B SEA is a coatomer-related complex that associates dynamically with the vacuole%3B relative distribution to the vacuolar membrane decreases upon DNA replication stress [Source:SGD%3BAcc:S000002535],MTC5
IV,sgd,gene,713340,715379,.,-,.,gene:YDR129C,Fimbrin%2C actin-bundling protein%3B cooperates with Scp1p in organization and maintenance of the actin cytoskeleton%3B phosphorylated by Cdc28p/Clb2p in metaphase on T103%2C to regulate conformation%2C and modulate actin filament binding affinity and actin cable dynamics%3B relocalizes from the plasma membrane to the cytoplasm upon DNA replication stress%3B human homologs PLS3 and LCP1 implicated in spinocerebellar ataxia type 2 (SCA2) can each complement yeast null mutant [Source:SGD%3BAcc:S000002536],SAC6
IV,sgd,gene,715747,716622,.,-,.,gene:YDR130C,Spindle pole body-related intermediate filament protein%3B forms cell cycle-specific filaments between spindle pole bodies in dividing cells%3B localizes to poles and microtubules of spindle during anaphase and contributes to spindle stability%3B involved in Glc7p localization and regulation%3B relative distribution to the nucleus increases upon DNA replication stress [Source:SGD%3BAcc:S000002537],FIN1
IV,sgd,gene,716790,718460,.,-,.,gene:YDR131C,F-box protein subunit of SCF ubiquitin ligase complex%3B substrate-specific adaptor subunit that recruits substrates to a core ubiquitination complex [Source:SGD%3BAcc:S000002538],
IV,sgd,gene,718816,720303,.,-,.,gene:YDR132C,Protein of unknown function%3B protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress%3B YDR132C has a paralog%2C YLR108C%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002539],
IV,sgd,gene,720962,721297,.,-,.,gene:YDR133C,Dubious open reading frame%3B unlikely to encode a functional protein%2C based on available experimental and comparative sequence data%3B partially overlaps YDR134C [Source:SGD%3BAcc:S000002540],
IV,sgd,gene,723004,727551,.,-,.,gene:YDR135C,Vacuolar glutathione S-conjugate transporter%3B ABC-C transporter of the ATP-binding cassette family%3B required for vacuole fusion%3B forms stable complexes with vacuole fusion machinery%3B regulates Vam7p recruitment to vacuoles%3B role in detoxifying metals (Cd%2C Hg%2C As)%3B transports GSSG that is not immediately reduced in cytosol to vacuole%3B transports unconjugated bilirubin%2C selenodigluthatione%2C oxidized glutathione%3B similar to human cystic fibrosis protein CFTR [Source:SGD%3BAcc:S000002542],YCF1
IV,sgd,gene,727711,728283,.,-,.,gene:YDR136C,Dubious open reading frame%3B unlikely to encode a functional protein%2C based on available experimental and comparative sequence data%3B not conserved in closely related Saccharomyces species%3B 4%25 of ORF overlaps the verified gene RGP1%3B deletion causes a vacuolar protein sorting defect [Source:SGD%3BAcc:S000002543],VPS61
IV,sgd,gene,728259,730250,.,+,.,gene:YDR137W,Subunit of a Golgi membrane exchange factor (Ric1p-Rgp1p)%3B this complex catalyzes nucleotide exchange on Ypt6p [Source:SGD%3BAcc:S000002544],RGP1
IV,sgd,gene,730578,732836,.,+,.,gene:YDR138W,Subunit of THO/TREX complexes%3B this complex couple transcription elongation with mitotic recombination and with mRNA metabolism and export%2C subunit of an RNA Pol II complex%3B regulates lifespan%3B involved in telomere maintenance%3B similar to Top1p [Source:SGD%3BAcc:S000002545],HPR1
IV,sgd,gene,733618,733924,.,-,.,gene:YDR139C,Ubiquitin-like protein with similarity to mammalian NEDD8%3B conjugation (neddylation) substrates include the cullins Cdc53p%2C Rtt101p%2C and Cul3p%3B activated by Ula1p and Uba3p (E1 enzyme pair)%3B conjugation mediated by Ubc12p (E2 enzyme) [Source:SGD%3BAcc:S000002546],RUB1
IV,sgd,gene,734138,734803,.,+,.,gene:YDR140W,S-adenosylmethionine-dependent methyltransferase%3B subunit of complex with Trm112p that methylates translation release factor Sup45p (eRF1) in the ternary complex eRF1-eRF3-GTP%3B similar to E.coli PrmC%3B member of the seven beta-strand family [Source:SGD%3BAcc:S000002547],MTQ2
IV,sgd,gene,734901,739997,.,-,.,gene:YDR141C,Golgi-localized%2C leucine-zipper domain containing protein%3B involved in endosome to Golgi transport%2C organization of the ER%2C establishing cell polarity%2C and morphogenesis%3B detected in highly purified mitochondria in high-throughput studies [Source:SGD%3BAcc:S000002548],DOP1
IV,sgd,gene,740473,741600,.,-,.,gene:YDR142C,Peroxisomal signal receptor for peroxisomal matrix proteins%3B recognizes the N-terminal nonapeptide signal (PTS2)%3B WD repeat protein%3B defects in human homolog cause lethal rhizomelic chondrodysplasia punctata (RCDP) [Source:SGD%3BAcc:S000002549],PEX7
IV,sgd,gene,742042,743874,.,-,.,gene:YDR143C,Ubiquitin-protein ligase%3B involved in proteasome-dependent degradation of aberrant nuclear proteins%3B targets substrates with regions of exposed hydrophobicity containing 5 or more contiguous hydrophobic residues%3B contains intrinsically disordered regions that contribute to substrate recognition%3B prefers a window of exposed hydrophobicity that causes a particular level of protein insolubility%2C suggesting that San1p evolved to target highly aggregation-prone proteins [Source:SGD%3BAcc:S000002550],SAN1
IV,sgd,gene,744311,746101,.,-,.,gene:YDR144C,GPI-anchored aspartyl protease%3B member of the yapsin family of proteases involved in cell wall growth and maintenance%3B shares functions with Yap3p and Kex2p%3B MKC7 has a paralog%2C YPS1%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002551],MKC7
IV,sgd,gene,746738,748357,.,+,.,gene:YDR145W,Subunit (61/68 kDa) of TFIID and SAGA complexes%3B involved in RNA polymerase II transcription initiation and in chromatin modification%2C similar to histone H2A%3B overexpression of the human ortholog%2C TAF12%2C an oncogene involved in the formation of choroid plexus carcinomas%2C results in dosage chromosomal instability (dCIN) in a human cell line similar to the dCIN observed in yeast overexpressors [Source:SGD%3BAcc:S000002552],TAF12
IV,sgd,gene,748613,750742,.,-,.,gene:YDR146C,Transcription factor that recruits Mediator and Swi/Snf complexes%3B activates transcription of genes expressed at the M/G1 phase boundary and in G1 phase%3B required for expression of the HO gene controlling mating type switching%3B localization to nucleus occurs during G1 and appears to be regulated by phosphorylation by Cdc28p kinase%3B SWI5 has a paralog%2C ACE2%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002553],SWI5
IV,sgd,gene,751631,753235,.,+,.,gene:YDR147W,Ethanolamine kinase%3B primarily responsible for phosphatidylethanolamine synthesis via the CDP-ethanolamine pathway%3B exhibits some choline kinase activity%2C thus contributing to phosphatidylcholine synthesis via the CDP-choline pathway%3B EKI1 has a paralog%2C CKI1%2C that arose from the whole genome duplication [Source:SGD%3BAcc:S000002554],EKI1
IV,sgd,gene,753675,755066,.,-,.,gene:YDR148C,Dihydrolipoyl transsuccinylase%3B component of the mitochondrial alpha-ketoglutarate dehydrogenase complex%2C which catalyzes the oxidative decarboxylation of alpha-ketoglutarate to succinyl-CoA in the TCA cycle%3B phosphorylated [Source:SGD%3BAcc:S000002555],KGD2
IV,sgd,gene,755555,756262,.,-,.,gene:YDR149C,Dubious open reading frame%3B unlikely to encode a functional protein%2C based on available experimental and comparative sequence data%3B overlaps the verified gene NUM1/YDR150W%3B null mutation blocks anaerobic growth [Source:SGD%3BAcc:S000002556],
