chr,source,type,start,stop,score,strand,phase,ID,comment,name
2R,FlyBase,gene,14060456,14140902,.,-,.,gene:FBgn0040752,Prosap,Prosap
2R,FlyBase,gene,14090325,14090972,.,+,.,gene:FBgn0259183,,CG42287
2R,FlyBase,gene,14091031,14091814,.,+,.,gene:FBgn0259184,,CG42288
2R,FlyBase,gene,14148263,14153123,.,-,.,gene:FBgn0033897,Reduction in Cnn dots 1,Rcd1
2R,FlyBase,gene,14153153,14157106,.,+,.,gene:FBgn0086895,peanuts,pea
2R,FlyBase,gene,14157050,14157488,.,-,.,gene:FBgn0040751,,CG13018
2R,FlyBase,gene,14157762,14159434,.,+,.,gene:FBgn0033899,,CG13016
2R,FlyBase,gene,14159096,14161262,.,-,.,gene:FBgn0033900,Cysteinyl-tRNA synthetase%2C mitochondrial,CysRS-m
2R,FlyBase,gene,14161430,14163054,.,+,.,gene:FBgn0033901,O-fucosyltransferase 1,O-fut1
2R,FlyBase,gene,14163066,14164825,.,-,.,gene:FBgn0033902,eukaryotic translation initiation factor 3 subunit m,eIF3m
2R,FlyBase,gene,14165051,14166991,.,+,.,gene:FBgn0033903,,CG8323
2R,FlyBase,gene,14166982,14168233,.,+,.,gene:FBgn0033904,,CG18327
2R,FlyBase,gene,14168786,14170233,.,+,.,gene:FBgn0033905,,CG18324
2R,FlyBase,gene,14170462,14172998,.,+,.,gene:FBgn0033906,Receptor expression enhancing protein B,ReepB
2R,FlyBase,gene,14172986,14173596,.,-,.,gene:FBgn0033907,mitochondrial ribosomal protein S16,mRpS16
2R,FlyBase,gene,14173693,14182838,.,+,.,gene:FBgn0000289,combgap,cg
2R,FlyBase,gene,14185204,14198368,.,+,.,gene:FBgn0050069,,CG30069
2R,FlyBase,gene,14198478,14201249,.,-,.,gene:FBgn0033911,Vesicular GABA Transporter,VGAT
2R,FlyBase,gene,14201390,14212413,.,-,.,gene:FBgn0005613,Sox box protein 15,Sox15
2R,FlyBase,gene,14215096,14216627,.,-,.,gene:FBgn0033912,Ribosomal protein S23,RpS23
2R,FlyBase,gene,14219898,14230620,.,+,.,gene:FBgn0033913,,CG8468
2R,FlyBase,gene,14230611,14235449,.,-,.,gene:FBgn0261276,Optic atrophy 1,Opa1
2R,FlyBase,gene,14235787,14239703,.,-,.,gene:FBgn0033915,,CG8485
2R,FlyBase,gene,14239932,14243655,.,+,.,gene:FBgn0033916,Ubiquitin specific protease 20/33,Usp20-33
2R,FlyBase,gene,14243778,14246066,.,+,.,gene:FBgn0033917,SET and MYND domain containing%2C arthropod-specific%2C member 1,SmydA-1
2R,FlyBase,gene,14246966,14252597,.,+,.,gene:FBgn0010241,Multi drug resistance 50,Mdr50
2R,FlyBase,gene,14252598,14256192,.,-,.,gene:FBgn0001220,Heat shock protein cognate 5,Hsc70-5
2R,FlyBase,gene,14256493,14258787,.,+,.,gene:FBgn0033918,,CG8531
2R,FlyBase,gene,14259030,14261150,.,+,.,gene:FBgn0027538,beta1%2C4-N-acetylgalactosaminyltransferase A,beta4GalNAcTA
2R,FlyBase,gene,14261206,14267919,.,-,.,gene:FBgn0033919,,CG8547
2R,FlyBase,gene,14268772,14270658,.,-,.,gene:FBgn0261270,Selenophosphate synthetase 1,Sps1
2R,FlyBase,gene,14270729,14275495,.,+,.,gene:FBgn0261269,convoluted,conv
2R,FlyBase,gene,14276130,14300095,.,+,.,gene:FBgn0263397,I[[h]] channel,Ih
2R,FlyBase,gene,14300103,14302353,.,-,.,gene:FBgn0033921,tejas,tej
2R,FlyBase,gene,14308142,14351802,.,+,.,gene:FBgn0085408,Shroom,Shrm
2R,FlyBase,gene,14352231,14355674,.,+,.,gene:FBgn0033924,,CG8613
2R,FlyBase,gene,14355769,14357281,.,-,.,gene:FBgn0033925,,CG8617
2R,FlyBase,gene,14357927,14360297,.,-,.,gene:FBgn0033926,Activity-regulated cytoskeleton associated protein 1,Arc1
2R,FlyBase,gene,14361924,14362825,.,+,.,gene:FBgn0033928,Arc2,Arc2
2R,FlyBase,gene,14363048,14365473,.,+,.,gene:FBgn0033929,Transcription factor B1,Tfb1
2R,FlyBase,gene,14365656,14366658,.,+,.,gene:FBgn0085213,,CG34184
2R,FlyBase,gene,14366798,14367874,.,+,.,gene:FBgn0085471,,CG34442
2R,FlyBase,gene,14367979,14369067,.,+,.,gene:FBgn0085472,,CG34443
2R,FlyBase,gene,14369217,14370326,.,+,.,gene:FBgn0085473,,CG34444
2R,FlyBase,gene,14370331,14371116,.,-,.,gene:FBgn0050067,Odorant-binding protein 50a,Obp50a
2R,FlyBase,gene,14371186,14373006,.,+,.,gene:FBgn0050072,Odorant-binding protein 50c,Obp50c
2R,FlyBase,gene,14371186,14373006,.,+,.,gene:FBgn0050073,Odorant-binding protein 50b,Obp50b
2R,FlyBase,gene,14373108,14373808,.,+,.,gene:FBgn0050074,Odorant-binding protein 50d,Obp50d
2R,FlyBase,gene,14373829,14374395,.,-,.,gene:FBgn0085214,,CG34185
2R,FlyBase,gene,14374462,14375385,.,-,.,gene:FBgn0033931,Odorant-binding protein 50e,Obp50e
2R,FlyBase,gene,14375921,14376677,.,+,.,gene:FBgn0050075,,CG30075
2R,FlyBase,gene,14378097,14385359,.,+,.,gene:FBgn0033932,Diuretic hormone 44 receptor 1,Dh44-R1
2R,FlyBase,gene,14390696,14392209,.,+,.,gene:FBgn0033933,,CG10104
2R,FlyBase,gene,14409295,14411572,.,-,.,gene:FBgn0033934,,CG17385
2R,FlyBase,gene,14411825,14413851,.,+,.,gene:FBgn0033935,SAPK-interacting protein 1,Sin1
2R,FlyBase,gene,14420324,14424764,.,+,.,gene:FBgn0033936,Achilles,Achl
2R,FlyBase,gene,14427336,14432337,.,-,.,gene:FBgn0013725,phyllopod,phyl
2R,FlyBase,gene,14435899,14465881,.,+,.,gene:FBgn0284250,O/E-associated zinc finger protein,Oaz
2R,FlyBase,gene,14481187,14497312,.,+,.,gene:FBgn0267824,Proline-rich Akt substrate 40 kDa,PRAS40
2R,FlyBase,gene,14497347,14503488,.,-,.,gene:FBgn0024698,Cleavage and polyadenylation specificity factor 160,Cpsf160
2R,FlyBase,gene,14503958,14512493,.,+,.,gene:FBgn0261823,Additional sex combs,Asx
2R,FlyBase,gene,14512559,14515211,.,-,.,gene:FBgn0033942,Cuticular protein 51A,Cpr51A
2R,FlyBase,gene,14514030,14514992,.,+,.,gene:FBgn0050197,,CG30197
2R,FlyBase,gene,14526267,14587917,.,+,.,gene:FBgn0265974,tout-velu,ttv
2R,FlyBase,gene,14544150,14546372,.,-,.,gene:FBgn0050076,,CG30076
2R,FlyBase,gene,14553765,14554309,.,-,.,gene:FBgn0264540,,CG43919
2R,FlyBase,gene,14570810,14575771,.,-,.,gene:FBgn0010397,Lamin C,LamC
2R,FlyBase,gene,14591203,14595617,.,+,.,gene:FBgn0033943,,CG12869
2R,FlyBase,gene,14595611,14601216,.,-,.,gene:FBgn0019938,RNA polymerase I subunit,RpI1
2R,FlyBase,gene,14601278,14602010,.,+,.,gene:FBgn0050077,Biogenesis of lysosome-related organelles complex 1%2C subunit 1,Blos1
2R,FlyBase,gene,14602004,14604337,.,-,.,gene:FBgn0003742,transformer 2,tra2
2R,FlyBase,gene,14604549,14605297,.,-,.,gene:FBgn0033945,,CG12868
2R,FlyBase,gene,14605652,14606302,.,-,.,gene:FBgn0053469,,CG33469
2R,FlyBase,gene,14606307,14606980,.,-,.,gene:FBgn0053468,,CG33468
2R,FlyBase,gene,14607154,14618118,.,-,.,gene:FBgn0026427,Su(var)2-HP2,Su(var)2-HP2
2R,FlyBase,gene,14618771,14619681,.,+,.,gene:FBgn0010638,Sec61 beta subunit,Sec61beta
2R,FlyBase,gene,14619798,14621320,.,-,.,gene:FBgn0033948,,CG12863
2R,FlyBase,gene,14629910,14631023,.,+,.,gene:FBgn0033949,beta Hydroxy acid dehydrogenase 2,Had2
2R,FlyBase,gene,14638538,14638935,.,+,.,gene:FBgn0262881,,CG43236
2R,FlyBase,gene,14640214,14640626,.,-,.,gene:FBgn0033950,,CG12862
2R,FlyBase,gene,14645270,14646344,.,+,.,gene:FBgn0033951,,CG10139
2R,FlyBase,gene,14656798,14658755,.,-,.,gene:FBgn0033952,Adenosine deaminase-related growth factor E,Adgf-E
2R,FlyBase,gene,14664246,14665356,.,-,.,gene:FBgn0033953,,CG12861
2R,FlyBase,gene,14665641,14666817,.,-,.,gene:FBgn0033954,,CG12860
2R,FlyBase,gene,14668391,14671675,.,+,.,gene:FBgn0033955,,CG12866
2R,FlyBase,gene,14671396,14713622,.,-,.,gene:FBgn0020269,M-spondin,mspo
2R,FlyBase,gene,14674465,14678136,.,-,.,gene:FBgn0050479,,CG30479
2R,FlyBase,gene,14674606,14678136,.,-,.,gene:FBgn0050480,,CG30480
2R,FlyBase,gene,14737578,14739242,.,-,.,gene:FBgn0263376,,CG43428
2R,FlyBase,gene,14739359,14745335,.,-,.,gene:FBgn0033958,jet fuel,jef
2R,FlyBase,gene,14745961,14746714,.,+,.,gene:FBgn0010388,Drosocin,Dro
2R,FlyBase,gene,14747362,14748215,.,+,.,gene:FBgn0012042,Attacin-A,AttA
2R,FlyBase,gene,14749223,14750165,.,+,.,gene:FBgn0041581,Attacin-B,AttB
2R,FlyBase,gene,14750166,14752910,.,-,.,gene:FBgn0028689,Regulatory particle non-ATPase 6,Rpn6
2R,FlyBase,gene,14752521,14753269,.,+,.,gene:FBgn0050476,aveugle,ave
2R,FlyBase,gene,14753337,14756288,.,-,.,gene:FBgn0033960,,CG10151
2R,FlyBase,gene,14756516,14757072,.,+,.,gene:FBgn0033961,NADH dehydrogenase (ubiquinone) B15 subunit,ND-B15
2R,FlyBase,gene,14757064,14757846,.,-,.,gene:FBgn0266723,TRAPP subunit 31,Trs31
2R,FlyBase,gene,14757907,14759602,.,-,.,gene:FBgn0033963,,CG12857
2R,FlyBase,gene,14759646,14769423,.,-,.,gene:FBgn0020767,Sprouty-related protein with EVH-1 domain,Spred
2R,FlyBase,gene,14770469,14772630,.,+,.,gene:FBgn0015602,Boundary element-associated factor of 32kD,BEAF-32
2R,FlyBase,gene,14772650,14807061,.,-,.,gene:FBgn0001319,knot,kn
2R,FlyBase,gene,14808419,14809931,.,+,.,gene:FBgn0033968,hase und igel,hui
2R,FlyBase,gene,14817857,14819987,.,-,.,gene:FBgn0033969,Phosphoglucomutase 2b,Pgm2b
2R,FlyBase,gene,14832832,14833951,.,+,.,gene:FBgn0033970,,CG10205
2R,FlyBase,gene,14842720,14845874,.,-,.,gene:FBgn0016684,Na[+]-dependent inorganic phosphate cotransporter,NaPi-T
2R,FlyBase,gene,14846064,14848366,.,-,.,gene:FBgn0033971,,CG10209
2R,FlyBase,gene,14848621,14852653,.,-,.,gene:FBgn0027783,Structural maintenance of chromosomes 2,SMC2
2R,FlyBase,gene,14852941,14853948,.,+,.,gene:FBgn0028434,Ercc1,Ercc1
2R,FlyBase,gene,14853863,14855048,.,-,.,gene:FBgn0033972,Ciao1,Ciao1
2R,FlyBase,gene,14855429,14857502,.,+,.,gene:FBgn0033973,Hermansky-Pudlak Syndrome 1,HPS1
2R,FlyBase,gene,14857447,14858640,.,-,.,gene:FBgn0053506,,CG33506
2R,FlyBase,gene,14858845,14860758,.,-,.,gene:FBgn0053505,U3 small nuclear riboprotein factor 55K,U3-55K
2R,FlyBase,gene,14860936,14871071,.,-,.,gene:FBgn0264962,Pcf11 cleavage and polyadenylation factor subunit,Pcf11
2R,FlyBase,gene,14871366,14873705,.,+,.,gene:FBgn0013773,Cyp6a22,Cyp6a22
2R,FlyBase,gene,14873953,14875739,.,+,.,gene:FBgn0015714,Cytochrome P450-6a17,Cyp6a17
2R,FlyBase,gene,14875829,14877654,.,+,.,gene:FBgn0033978,Cyp6a23,Cyp6a23
2R,FlyBase,gene,14877786,14879752,.,+,.,gene:FBgn0033979,Cyp6a19,Cyp6a19
2R,FlyBase,gene,14879356,14881372,.,-,.,gene:FBgn0013771,Cytochrome P450-6a9,Cyp6a9
2R,FlyBase,gene,14882118,14884046,.,+,.,gene:FBgn0033980,Cyp6a20,Cyp6a20
2R,FlyBase,gene,14885264,14886947,.,-,.,gene:FBgn0033981,Cyp6a21,Cyp6a21
2R,FlyBase,gene,14887171,14889010,.,-,.,gene:FBgn0013772,Cytochrome P450-6a8,Cyp6a8
2R,FlyBase,gene,14898312,14903095,.,+,.,gene:FBgn0033982,Cyp317a1,Cyp317a1
2R,FlyBase,gene,14901475,14928425,.,-,.,gene:FBgn0027596,Kank,Kank
2R,FlyBase,gene,14929703,14934861,.,-,.,gene:FBgn0033983,Alkyldihydroxyacetonephosphate synthase,ADPS
2R,FlyBase,gene,14933515,14933913,.,+,.,gene:FBgn0040747,,CG12853
2R,FlyBase,gene,14935660,14940722,.,+,.,gene:FBgn0033984,Lap1,Lap1
2R,FlyBase,gene,14942398,14944469,.,+,.,gene:FBgn0033985,,CG10257
2R,FlyBase,gene,14944458,14962969,.,-,.,gene:FBgn0261854,atypical protein kinase C,aPKC
2R,FlyBase,gene,14963292,14980795,.,+,.,gene:FBgn0033987,caskin,ckn
2R,FlyBase,gene,14981263,14991336,.,+,.,gene:FBgn0033988,parcas,pcs
2R,FlyBase,gene,14987660,14992230,.,-,.,gene:FBgn0033989,,CG7639
2R,FlyBase,gene,14992332,14993835,.,-,.,gene:FBgn0033990,,CG10265
2R,FlyBase,gene,15011396,15042134,.,+,.,gene:FBgn0029082,hibris,hbs
2R,FlyBase,gene,15013047,15013522,.,-,.,gene:FBgn0262547,,CG43101
2R,FlyBase,gene,15024375,15024839,.,-,.,gene:FBgn0043530,Odorant-binding protein 51a,Obp51a
2R,FlyBase,gene,15055503,15056241,.,-,.,gene:FBgn0053467,,CG33467
2R,FlyBase,gene,15115236,15144783,.,+,.,gene:FBgn0015371,charlatan,chn
2R,FlyBase,gene,15144968,15145519,.,-,.,gene:FBgn0262954,Rpb12,Rpb12
2R,FlyBase,gene,15145825,15147824,.,-,.,gene:FBgn0033993,,CG8089
2R,FlyBase,gene,15147860,15149709,.,+,.,gene:FBgn0033994,,CG7544
2R,FlyBase,gene,15155437,15190292,.,+,.,gene:FBgn0013467,igloo,igl
2R,FlyBase,gene,15185158,15185952,.,+,.,gene:FBgn0262478,,CG43068
2R,FlyBase,gene,15192628,15193228,.,-,.,gene:FBgn0259966,Seminal fluid protein 51E,Sfp51E
2R,FlyBase,gene,15193996,15194505,.,-,.,gene:FBgn0264377,,CG43829
2R,FlyBase,gene,15199065,15201200,.,-,.,gene:FBgn0033995,Golgi pH Regulator,GPHR
2R,FlyBase,gene,15201253,15204466,.,+,.,gene:FBgn0033996,,CG11807
2R,FlyBase,gene,15202193,15202987,.,+,.,gene:FBgn0259737,,CG42391
2R,FlyBase,gene,15206527,15213634,.,-,.,gene:FBgn0033998,relative of woc,row
2R,FlyBase,gene,15207993,15209786,.,+,.,gene:FBgn0050081,Ionotropic receptor 51b,Ir51b
2R,FlyBase,gene,15214060,15215686,.,-,.,gene:FBgn0033999,,CG8093
2R,FlyBase,gene,15216207,15217070,.,+,.,gene:FBgn0034000,,CG11808
2R,FlyBase,gene,15217024,15217617,.,-,.,gene:FBgn0034001,mitochondrial ribosomal protein L41,mRpL41
2R,FlyBase,gene,15218379,15224795,.,+,.,gene:FBgn0034002,,CG8079
2R,FlyBase,gene,15218837,15220329,.,-,.,gene:FBgn0001187,Hexokinase C,Hex-C
2R,FlyBase,gene,15223560,15241589,.,-,.,gene:FBgn0259878,Follistatin,Fs
2R,FlyBase,gene,15248784,15258498,.,+,.,gene:FBgn0286785,scab,scb
2R,FlyBase,gene,15258761,15262873,.,+,.,gene:FBgn0034005,Integrin alphaPS4 subunit,ItgaPS4
2R,FlyBase,gene,15262808,15309368,.,-,.,gene:FBgn0265194,Transient receptor potential cation channel%2C subfamily M,Trpm
2R,FlyBase,gene,15296764,15298329,.,-,.,gene:FBgn0034007,NADH dehydrogenase (ubiquinone) 51 kDa subunit-like 2,ND-51L2
2R,FlyBase,gene,15309931,15311134,.,-,.,gene:FBgn0034008,,CG8152
2R,FlyBase,gene,15311510,15318239,.,+,.,gene:FBgn0004698,Xeroderma pigmentosum%2C complementation group C,Xpc
2R,FlyBase,gene,15317817,15322171,.,-,.,gene:FBgn0034009,,CG8155
2R,FlyBase,gene,15322501,15325490,.,+,.,gene:FBgn0013750,ADP ribosylation factor at 51F,Arf51F
2R,FlyBase,gene,15325503,15326386,.,-,.,gene:FBgn0034010,,CG8157
2R,FlyBase,gene,15327143,15328271,.,-,.,gene:FBgn0034011,,CG8160
2R,FlyBase,gene,15331325,15339384,.,+,.,gene:FBgn0034012,Hormone receptor 51,Hr51
2R,FlyBase,gene,15340472,15368300,.,+,.,gene:FBgn0034013,unc-5,unc-5
2R,FlyBase,gene,15368074,15371520,.,-,.,gene:FBgn0011660,Pms2,Pms2
2R,FlyBase,gene,15376619,15380988,.,-,.,gene:FBgn0000996,double parked,dup
2R,FlyBase,gene,15380724,15387851,.,+,.,gene:FBgn0286813,SR Protein Kinase,SRPK
2R,FlyBase,gene,15401096,15471884,.,+,.,gene:FBgn0263980,Stac-like,Stacl
2R,FlyBase,gene,15408846,15409113,.,+,.,gene:FBgn0014865,Metchnikowin,Mtk
2R,FlyBase,gene,15423185,15424139,.,-,.,gene:FBgn0050472,,CG30472
2R,FlyBase,gene,15427091,15428023,.,-,.,gene:FBgn0085217,,CG34188
2R,FlyBase,gene,15472175,15482834,.,-,.,gene:FBgn0034021,,CG8180
2R,FlyBase,gene,15485953,15497231,.,-,.,gene:FBgn0034022,,CG12964
2R,FlyBase,gene,15499632,15501431,.,+,.,gene:FBgn0034023,Ionotropic receptor 52a,Ir52a
2R,FlyBase,gene,15501820,15503610,.,+,.,gene:FBgn0050469,Ionotropic receptor 52b,Ir52b
2R,FlyBase,gene,15504201,15506000,.,+,.,gene:FBgn0050468,Ionotropic receptor 52c,Ir52c
2R,FlyBase,gene,15506582,15508366,.,+,.,gene:FBgn0050464,Ionotropic receptor 52d,Ir52d
2R,FlyBase,gene,15511710,15515597,.,+,.,gene:FBgn0034025,Polypeptide N-Acetylgalactosaminyltransferase 1,Pgant1
2R,FlyBase,gene,15515778,15532259,.,-,.,gene:FBgn0019968,Kinesin heavy chain 73,Khc-73
2R,FlyBase,gene,15533520,15537782,.,+,.,gene:FBgn0050471,,CG30471
2R,FlyBase,gene,15538175,15540014,.,+,.,gene:FBgn0050467,,CG30467
2R,FlyBase,gene,15539554,15541363,.,-,.,gene:FBgn0034027,,CG8187
2R,FlyBase,gene,15541435,15542498,.,+,.,gene:FBgn0022097,Vacuolar H[+] ATPase 36kD subunit 1,Vha36-1
2R,FlyBase,gene,15542661,15544409,.,+,.,gene:FBgn0034029,eukaryotic translation initiation factor 2B subunit gamma,eIF2Bgamma
2R,FlyBase,gene,15544316,15549984,.,-,.,gene:FBgn0034030,,CG8192
2R,FlyBase,gene,15555446,15562436,.,+,.,gene:FBgn0034031,,CG12963
2R,FlyBase,gene,15562697,15565801,.,-,.,gene:FBgn0034032,,CG8195
2R,FlyBase,gene,15566271,15569404,.,-,.,gene:FBgn0024754,Flotillin 1,Flo1
2R,FlyBase,gene,15568960,15573170,.,+,.,gene:FBgn0050466,,CG30466
2R,FlyBase,gene,15569528,15571417,.,-,.,gene:FBgn0013762,Cyclin-dependent kinase 5,Cdk5
2R,FlyBase,gene,15573144,15573991,.,-,.,gene:FBgn0034033,,CG8204
2R,FlyBase,gene,15613854,15657214,.,+,.,gene:FBgn0260429,,CG42524
2R,FlyBase,gene,15657318,15676669,.,-,.,gene:FBgn0023441,fusilli,fus
2R,FlyBase,gene,15677218,15678956,.,-,.,gene:FBgn0034035,,CG8207
2R,FlyBase,gene,15679426,15680084,.,-,.,gene:FBgn0262512,Vacuolar H[+] ATPase 14kD subunit 1,Vha14-1
2R,FlyBase,gene,15680545,15682477,.,+,.,gene:FBgn0050091,,CG30091
2R,FlyBase,gene,15682719,15687415,.,+,.,gene:FBgn0284254,Importin beta11,Impbeta11
2R,FlyBase,gene,15685004,15686082,.,-,.,gene:FBgn0050082,,CG30082
2R,FlyBase,gene,15687388,15688985,.,-,.,gene:FBgn0266708,Centrosomal protein 89kDa,Cep89
2R,FlyBase,gene,15689826,15691014,.,+,.,gene:FBgn0050090,,CG30090
2R,FlyBase,gene,15691113,15692216,.,+,.,gene:FBgn0050088,,CG30088
2R,FlyBase,gene,15692448,15693751,.,+,.,gene:FBgn0050087,,CG30087
2R,FlyBase,gene,15694092,15695232,.,+,.,gene:FBgn0053460,,CG33460
2R,FlyBase,gene,15695386,15696478,.,+,.,gene:FBgn0053461,,CG33461
2R,FlyBase,gene,15696794,15698010,.,+,.,gene:FBgn0053462,,CG33462
2R,FlyBase,gene,15698726,15701696,.,-,.,gene:FBgn0261538,,CG42662
2R,FlyBase,gene,15698726,15701696,.,-,.,gene:FBgn0050080,,CG30080
2R,FlyBase,gene,15698726,15701696,.,-,.,gene:FBgn0286939,,CG46433
2R,FlyBase,gene,15711597,15712644,.,-,.,gene:FBgn0050083,,CG30083
2R,FlyBase,gene,15727381,15762044,.,+,.,gene:FBgn0050089,,CG30089
2R,FlyBase,gene,15762565,15817004,.,-,.,gene:FBgn0265991,Z band alternatively spliced PDZ-motif protein 52,Zasp52
2R,FlyBase,gene,15794000,15855645,.,+,.,gene:FBgn0034046,tungus,tun
2R,FlyBase,gene,15819114,15821114,.,-,.,gene:FBgn0053465,,CG33465
2R,FlyBase,gene,15826693,15835055,.,-,.,gene:FBgn0003130,Pox neuro,Poxn
2R,FlyBase,gene,15842760,15847362,.,-,.,gene:FBgn0034045,,CG8249
2R,FlyBase,gene,15855961,15857522,.,+,.,gene:FBgn0034047,,CG12970
2R,FlyBase,gene,15857752,15862755,.,-,.,gene:FBgn0022160,Glycerophosphate oxidase 1,Gpo1
2R,FlyBase,gene,15864309,15869147,.,-,.,gene:FBgn0050085,Rap1 interacting factor 1,Rif1
2R,FlyBase,gene,15869495,15922118,.,-,.,gene:FBgn0264089,slit,sli
2R,FlyBase,gene,15895829,15896563,.,-,.,gene:FBgn0053463,,CG33463
2R,FlyBase,gene,15923040,15931935,.,-,.,gene:FBgn0034049,bedraggled,bdg
2R,FlyBase,gene,15932170,15934825,.,-,.,gene:FBgn0015247,Death-associated inhibitor of apoptosis 2,Diap2
2R,FlyBase,gene,15934825,15935938,.,+,.,gene:FBgn0034050,bunker gear,bug
2R,FlyBase,gene,15935893,15940073,.,-,.,gene:FBgn0034051,Myelodysplasia/myeloid leukemia factor,Mlf
2R,FlyBase,gene,15940610,15941483,.,-,.,gene:FBgn0034052,,CG8299
2R,FlyBase,gene,15942864,15947266,.,+,.,gene:FBgn0034053,Cyp4aa1,Cyp4aa1
2R,FlyBase,gene,15944028,15944567,.,+,.,gene:FBgn0050093,Cytochrome c oxidase subunit 6A-like,COX6AL
2R,FlyBase,gene,15946933,15989498,.,-,.,gene:FBgn0265045,Stretchin-Mlck,Strn-Mlck
2R,FlyBase,gene,15955040,15956636,.,+,.,gene:FBgn0034054,,CG8366
2R,FlyBase,gene,15989683,15991286,.,-,.,gene:FBgn0034057,,CG8314
2R,FlyBase,gene,15991367,15992375,.,-,.,gene:FBgn0034058,Peroxin 11,Pex11
2R,FlyBase,gene,15992408,15993707,.,+,.,gene:FBgn0034059,,CG8320
2R,FlyBase,gene,15993531,16001290,.,-,.,gene:FBgn0020236,ATP citrate lyase,ATPCL
2R,FlyBase,gene,16001181,16006901,.,+,.,gene:FBgn0034060,,CG8370
2R,FlyBase,gene,16006893,16007667,.,-,.,gene:FBgn0034061,Ubiquitin-fold modifier conjugating enzyme 1,Ufc1
2R,FlyBase,gene,16008339,16013815,.,+,.,gene:FBgn0034063,,CG8389
2R,FlyBase,gene,16009401,16011438,.,-,.,gene:FBgn0034062,,CG8388
2R,FlyBase,gene,16013805,16014787,.,-,.,gene:FBgn0010590,Proteasome beta1 subunit,Prosbeta1
2R,FlyBase,gene,16014908,16016050,.,+,.,gene:FBgn0034065,Rrp42,Rrp42
2R,FlyBase,gene,16016042,16017154,.,-,.,gene:FBgn0034066,ER membrane protein complex subunit 7,EMC7
2R,FlyBase,gene,16017737,16024627,.,+,.,gene:FBgn0034067,,CG8399
2R,FlyBase,gene,16024628,16028161,.,-,.,gene:FBgn0034068,caspar,casp
2R,FlyBase,gene,16028603,16030091,.,+,.,gene:FBgn0034069,,CG8401
2R,FlyBase,gene,16031930,16047243,.,+,.,gene:FBgn0034070,SP2353,SP2353
2R,FlyBase,gene,16047648,16060835,.,+,.,gene:FBgn0034071,,CG8405
2R,FlyBase,gene,16081176,16098564,.,-,.,gene:FBgn0034072,Dystroglycan,Dg
2R,FlyBase,gene,16098948,16099337,.,+,.,gene:FBgn0083983,mitochondrial ribosomal protein L34,mRpL34
2R,FlyBase,gene,16099306,16102608,.,-,.,gene:FBgn0034073,,CG8414
2R,FlyBase,gene,16102687,16107229,.,+,.,gene:FBgn0014020,Rho1,Rho1
2R,FlyBase,gene,16107440,16110017,.,-,.,gene:FBgn0265605,Ras-related protein interacting with calmodulin,Ric
2R,FlyBase,gene,16110331,16116996,.,+,.,gene:FBgn0034075,Aspartyl beta-hydroxylase,Asph
2R,FlyBase,gene,16117109,16119149,.,+,.,gene:FBgn0034076,Juvenile hormone esterase duplication,Jhedup
2R,FlyBase,gene,16119793,16122773,.,+,.,gene:FBgn0010052,Juvenile hormone esterase,Jhe
2R,FlyBase,gene,16123484,16124577,.,+,.,gene:FBgn0050095,,CG30095
2R,FlyBase,gene,16124981,16138238,.,+,.,gene:FBgn0086676,spinster,spin
2R,FlyBase,gene,16138352,16141928,.,+,.,gene:FBgn0001124,Glutamate oxaloacetate transaminase 1,Got1
2R,FlyBase,gene,16142202,16142935,.,+,.,gene:FBgn0050094,,CG30094
2R,FlyBase,gene,16143147,16145906,.,+,.,gene:FBgn0027091,Cysteinyl-tRNA synthetase,CysRS
2R,FlyBase,gene,16145904,16148719,.,-,.,gene:FBgn0029175,sister of tout-velu,sotv
2R,FlyBase,gene,16148812,16149795,.,-,.,gene:FBgn0034081,,CG10731
2R,FlyBase,gene,16150123,16169519,.,+,.,gene:FBgn0034083,lambik,lbk
2R,FlyBase,gene,16157267,16158794,.,-,.,gene:FBgn0034082,,CG10734
2R,FlyBase,gene,16169600,16170861,.,-,.,gene:FBgn0034084,,CG8435
2R,FlyBase,gene,16171112,16178307,.,-,.,gene:FBgn0034085,Protein tyrosine phosphatase 52F,Ptp52F
2R,FlyBase,gene,16178826,16185103,.,+,.,gene:FBgn0015754,Lissencephaly-1,Lis-1
2R,FlyBase,gene,16185122,16186506,.,-,.,gene:FBgn0034086,,CG8441
2R,FlyBase,gene,16186584,16194277,.,+,.,gene:FBgn0034087,clueless,clu
2R,FlyBase,gene,16194062,16196333,.,-,.,gene:FBgn0262166,calypso,calypso
2R,FlyBase,gene,16196384,16196928,.,+,.,gene:FBgn0265177,,CG44242
2R,FlyBase,gene,16197042,16199378,.,+,.,gene:FBgn0262026,,CG42837
2R,FlyBase,gene,16197042,16199555,.,+,.,gene:FBgn0265178,,CG44243
2R,FlyBase,gene,16199426,16202884,.,-,.,gene:FBgn0015295,SH2 ankyrin repeat kinase,Shark
2R,FlyBase,gene,16203329,16221793,.,-,.,gene:FBgn0034091,mrj,mrj
2R,FlyBase,gene,16222112,16222627,.,-,.,gene:FBgn0034092,,CG7798
2R,FlyBase,gene,16223218,16230680,.,-,.,gene:FBgn0034093,,CG15706
2R,FlyBase,gene,16226501,16229869,.,+,.,gene:FBgn0034094,Transferrin 3,Tsf3
2R,FlyBase,gene,16230198,16234087,.,+,.,gene:FBgn0034095,,CG15701
2R,FlyBase,gene,16234358,16234936,.,-,.,gene:FBgn0034096,,CG7786
